"","node","t","k"
"366485",1,92621,56
"366489",1,92622,56
"366493",1,92623,56
"366497",1,92624,56
"366501",1,92625,56
"366505",1,92626,56
"366509",1,92627,56
"366513",1,92628,56
"366517",1,92629,56
"366521",1,92630,56
"366525",1,92631,56
"366529",1,92632,56
"366533",1,92633,56
"366537",1,92634,56
"366541",1,92635,56
"366545",1,92636,56
"366549",1,92637,56
"366553",1,92638,56
"366557",1,92639,56
"366561",1,92640,56
"366565",1,92641,56
"366569",1,92642,56
"366573",1,92643,56
"366577",1,92644,56
"366581",1,92645,56
"366585",1,92646,56
"366589",1,92647,56
"366593",1,92648,56
"366597",1,92649,56
"366601",1,92650,56
"366605",1,92651,56
"366609",1,92652,56
"366613",1,92653,56
"366617",1,92654,56
"366621",1,92655,56
"366625",1,92656,56
"366629",1,92657,56
"366633",1,92658,56
"366637",1,92659,56
"366641",1,92660,56
"366645",1,92661,56
"366649",1,92662,56
"366653",1,92663,56
"366657",1,92664,56
"366661",1,92665,56
"366665",1,92666,56
"366669",1,92667,56
"366673",1,92668,56
"366677",1,92669,56
"366681",1,92670,56
"366685",1,92671,56
"366689",1,92672,56
"366693",1,92673,56
"366697",1,92674,56
"366701",1,92675,56
"366705",1,92676,56
"366709",1,92677,56
"366713",1,92678,56
"366717",1,92679,56
"366721",1,92680,56
"366725",1,92681,56
"366729",1,92682,56
"366733",1,92683,56
"366737",1,92684,56
"366741",1,92685,56
"366745",1,92686,56
"366749",1,92687,56
"366753",1,92688,56
"366757",1,92689,56
"366761",1,92690,56
"366765",1,92691,56
"366769",1,92692,56
"366773",1,92693,56
"366777",1,92694,56
"366781",1,92695,56
"366785",1,92696,56
"366789",1,92697,56
"366793",1,92698,56
"366797",1,92699,56
"366801",1,92700,56
"366805",1,92701,56
"366809",1,92702,56
"366813",1,92703,56
"366817",1,92704,56
"366821",1,92705,56
"366825",1,92706,56
"366829",1,92707,56
"366833",1,92708,56
"366837",1,92709,56
"366841",1,92710,56
"366845",1,92711,56
"366849",1,92712,56
"366853",1,92713,56
"366857",1,92714,56
"366861",1,92715,56
"366865",1,92716,56
"366869",1,92717,56
"366873",1,92718,56
"366877",1,92719,56
"366881",1,92720,56
"366885",1,92721,56
"366889",1,92722,56
"366893",1,92723,56
"366897",1,92724,56
"366901",1,92725,56
"366905",1,92726,56
"366909",1,92727,56
"366913",1,92728,56
"366917",1,92729,56
"366921",1,92730,56
"366925",1,92731,56
"366929",1,92732,56
"366933",1,92733,56
"366937",1,92734,56
"366941",1,92735,56
"366945",1,92736,56
"366949",1,92737,56
"366953",1,92738,56
"366957",1,92739,56
"366961",1,92740,56
"366965",1,92741,56
"366969",1,92742,56
"366973",1,92743,56
"366977",1,92744,56
"366981",1,92745,56
"366985",1,92746,56
"366989",1,92747,56
"366993",1,92748,56
"366997",1,92749,56
"367001",1,92750,56
"367005",1,92751,56
"367009",1,92752,56
"367013",1,92753,56
"367017",1,92754,56
"367021",1,92755,56
"367025",1,92756,56
"367029",1,92757,56
"367033",1,92758,56
"367037",1,92759,56
"367041",1,92760,56
"367045",1,92761,56
"367049",1,92762,56
"367053",1,92763,56
"367057",1,92764,56
"367061",1,92765,56
"367065",1,92766,56
"367069",1,92767,56
"367073",1,92768,56
"367077",1,92769,56
"367081",1,92770,56
"367085",1,92771,56
"367089",1,92772,56
"367093",1,92773,56
"367097",1,92774,56
"367101",1,92775,56
"367105",1,92776,56
"367109",1,92777,56
"367113",1,92778,56
"367117",1,92779,56
"367121",1,92780,56
"367125",1,92781,56
"367129",1,92782,56
"367133",1,92783,56
"367137",1,92784,56
"367141",1,92785,56
"367145",1,92786,56
"367149",1,92787,56
"367153",1,92788,56
"367157",1,92789,56
"367161",1,92790,56
"367165",1,92791,56
"367169",1,92792,56
"367173",1,92793,56
"367177",1,92794,56
"367181",1,92795,56
"367185",1,92796,56
"367189",1,92797,56
"367193",1,92798,56
"367197",1,92799,56
"367201",1,92800,56
"367205",1,92801,56
"367209",1,92802,56
"367213",1,92803,56
"367217",1,92804,56
"367221",1,92805,56
"367225",1,92806,56
"367229",1,92807,56
"367233",1,92808,56
"367237",1,92809,56
"367241",1,92810,56
"367245",1,92811,56
"367249",1,92812,56
"367253",1,92813,56
"367257",1,92814,56
"367261",1,92815,56
"367265",1,92816,56
"367269",1,92817,56
"367273",1,92818,56
"367277",1,92819,56
"367281",1,92820,56
"367285",1,92821,56
"367289",1,92822,56
"367293",1,92823,56
"367297",1,92824,56
"367301",1,92825,56
"367305",1,92826,56
"367309",1,92827,56
"367313",1,92828,56
"367317",1,92829,56
"367321",1,92830,56
"367325",1,92831,56
"367329",1,92832,56
"367333",1,92833,56
"367337",1,92834,56
"367341",1,92835,56
"367345",1,92836,56
"367349",1,92837,56
"367353",1,92838,56
"367357",1,92839,56
"367361",1,92840,56
"367365",1,92841,56
"367369",1,92842,56
"367373",1,92843,56
"367377",1,92844,56
"367381",1,92845,56
"367385",1,92846,56
"367389",1,92847,56
"367393",1,92848,56
"367397",1,92849,56
"367401",1,92850,56
"367405",1,92851,56
"367409",1,92852,56
"367413",1,92853,56
"367417",1,92854,56
"367421",1,92855,56
"367425",1,92856,56
"367429",1,92857,56
"367433",1,92858,56
"367437",1,92859,56
"367441",1,92860,56
"367445",1,92861,56
"367449",1,92862,56
"367453",1,92863,56
"367457",1,92864,56
"367461",1,92865,56
"367465",1,92866,56
"367469",1,92867,56
"367473",1,92868,56
"367477",1,92869,56
"367481",1,92870,56
"367485",1,92871,56
"367489",1,92872,56
"367493",1,92873,56
"367497",1,92874,56
"367501",1,92875,56
"367505",1,92876,56
"367509",1,92877,56
"367513",1,92878,56
"367517",1,92879,56
"367521",1,92880,56
"367525",1,92881,56
"367529",1,92882,56
"367533",1,92883,56
"367537",1,92884,56
"367541",1,92885,56
"367545",1,92886,56
"367549",1,92887,56
"367553",1,92888,56
"367557",1,92889,56
"367561",1,92890,56
"367565",1,92891,56
"367569",1,92892,56
"367573",1,92893,56
"367577",1,92894,56
"367581",1,92895,56
"367585",1,92896,56
"367589",1,92897,56
"367593",1,92898,56
"367597",1,92899,56
"367601",1,92900,56
"367605",1,92901,56
"367609",1,92902,56
"367613",1,92903,56
"367617",1,92904,56
"367621",1,92905,56
"367625",1,92906,56
"367629",1,92907,56
"367633",1,92908,56
"367637",1,92909,56
"367641",1,92910,56
"367645",1,92911,56
"367649",1,92912,56
"367653",1,92913,56
"367657",1,92914,56
"367661",1,92915,56
"367665",1,92916,56
"367669",1,92917,56
"367673",1,92918,56
"367677",1,92919,56
"367681",1,92920,56
"367685",1,92921,56
"367689",1,92922,56
"367693",1,92923,56
"367697",1,92924,56
"367701",1,92925,56
"367705",1,92926,56
"367709",1,92927,56
"367713",1,92928,56
"367717",1,92929,56
"367721",1,92930,56
"367725",1,92931,56
"367729",1,92932,56
"367733",1,92933,56
"367737",1,92934,56
"367741",1,92935,56
"367745",1,92936,56
"367749",1,92937,56
"367753",1,92938,56
"367757",1,92939,56
"367761",1,92940,56
"367765",1,92941,56
"367769",1,92942,56
"367773",1,92943,56
"367777",1,92944,56
"367781",1,92945,56
"367785",1,92946,56
"367789",1,92947,56
"367793",1,92948,56
"367797",1,92949,56
"367801",1,92950,56
"367805",1,92951,56
"367809",1,92952,56
"367813",1,92953,56
"367817",1,92954,56
"367821",1,92955,56
"367825",1,92956,56
"367829",1,92957,56
"367833",1,92958,56
"367837",1,92959,56
"367841",1,92960,56
"367845",1,92961,56
"367849",1,92962,56
"367853",1,92963,56
"367857",1,92964,56
"367861",1,92965,56
"367865",1,92966,56
"367869",1,92967,56
"367873",1,92968,56
"367877",1,92969,56
"367881",1,92970,56
"367885",1,92971,56
"367889",1,92972,56
"367893",1,92973,56
"367897",1,92974,56
"367901",1,92975,56
"367905",1,92976,56
"367909",1,92977,56
"367913",1,92978,56
"367917",1,92979,56
"367921",1,92980,56
"367925",1,92981,56
"367929",1,92982,56
"367933",1,92983,56
"367937",1,92984,56
"367941",1,92985,56
"367945",1,92986,56
"367949",1,92987,56
"367953",1,92988,56
"367957",1,92989,56
"367961",1,92990,56
"367965",1,92991,56
"367969",1,92992,56
"367973",1,92993,56
"367977",1,92994,56
"367981",1,92995,56
"367985",1,92996,56
"367989",1,92997,56
"367993",1,92998,56
"367997",1,92999,56
"368001",1,93000,56
"368005",1,93001,56
"368009",1,93002,56
"368013",1,93003,56
"368017",1,93004,56
"368021",1,93005,56
"368025",1,93006,56
"368029",1,93007,56
"368033",1,93008,56
"368037",1,93009,56
"368041",1,93010,56
"368045",1,93011,56
"368049",1,93012,56
"368053",1,93013,56
"368057",1,93014,56
"368061",1,93015,56
"368065",1,93016,56
"368069",1,93017,56
"368073",1,93018,56
"368077",1,93019,56
"368081",1,93020,56
"368085",1,93021,56
"368089",1,93022,56
"368093",1,93023,56
"368097",1,93024,56
"368101",1,93025,56
"368105",1,93026,56
"368109",1,93027,56
"368113",1,93028,56
"368117",1,93029,56
"368121",1,93030,56
"368125",1,93031,56
"368129",1,93032,56
"368133",1,93033,56
"368137",1,93034,56
"368141",1,93035,56
"368145",1,93036,56
"368149",1,93037,56
"368153",1,93038,56
"368157",1,93039,56
"368161",1,93040,56
"368165",1,93041,56
"368169",1,93042,56
"368173",1,93043,56
"368177",1,93044,56
"368181",1,93045,56
"368185",1,93046,56
"368189",1,93047,56
"368193",1,93048,56
"368197",1,93049,56
"368201",1,93050,56
"368205",1,93051,56
"368209",1,93052,56
"368213",1,93053,56
"368217",1,93054,56
"368221",1,93055,56
"368225",1,93056,56
"368229",1,93057,56
"368233",1,93058,56
"368237",1,93059,56
"368241",1,93060,56
"368245",1,93061,56
"368249",1,93062,56
"368253",1,93063,56
"368257",1,93064,56
"368261",1,93065,56
"368265",1,93066,56
"368269",1,93067,56
"368273",1,93068,56
"368277",1,93069,56
"368281",1,93070,56
"368285",1,93071,56
"368289",1,93072,56
"368293",1,93073,56
"368297",1,93074,56
"368301",1,93075,56
"368305",1,93076,56
"368309",1,93077,56
"368313",1,93078,56
"368317",1,93079,56
"368321",1,93080,56
"368325",1,93081,56
"368329",1,93082,56
"368333",1,93083,56
"368337",1,93084,56
"368341",1,93085,56
"368345",1,93086,56
"368349",1,93087,56
"368353",1,93088,56
"368357",1,93089,56
"368361",1,93090,56
"368365",1,93091,56
"368369",1,93092,56
"368373",1,93093,56
"368377",1,93094,56
"368381",1,93095,56
"368385",1,93096,56
"368389",1,93097,56
"368393",1,93098,56
"368397",1,93099,56
"368401",1,93100,56
"368405",1,93101,56
"368409",1,93102,56
"368413",1,93103,56
"368417",1,93104,56
"368421",1,93105,56
"368425",1,93106,56
"368429",1,93107,56
"368433",1,93108,56
"368437",1,93109,56
"368441",1,93110,56
"368445",1,93111,56
"368449",1,93112,56
"368453",1,93113,56
"368457",1,93114,56
"368461",1,93115,56
"368465",1,93116,56
"368469",1,93117,56
"368473",1,93118,56
"368477",1,93119,56
"368481",1,93120,56
"368485",1,93121,56
"368489",1,93122,56
"368493",1,93123,56
"368497",1,93124,56
"368501",1,93125,56
"368505",1,93126,56
"368509",1,93127,56
"368513",1,93128,56
"368517",1,93129,56
"368521",1,93130,56
"368525",1,93131,56
"368529",1,93132,56
"368533",1,93133,56
"368537",1,93134,56
"368541",1,93135,56
"368545",1,93136,56
"368549",1,93137,56
"368553",1,93138,56
"368557",1,93139,56
"368561",1,93140,56
"368565",1,93141,56
"368569",1,93142,56
"368573",1,93143,56
"368577",1,93144,56
"368581",1,93145,56
"368585",1,93146,56
"368589",1,93147,56
"368593",1,93148,56
"368597",1,93149,56
"368601",1,93150,56
"368605",1,93151,56
"368609",1,93152,56
"368613",1,93153,56
"368617",1,93154,56
"368621",1,93155,56
"368625",1,93156,56
"368629",1,93157,56
"368633",1,93158,56
"368637",1,93159,56
"368641",1,93160,56
"368645",1,93161,56
"368649",1,93162,56
"368653",1,93163,56
"368657",1,93164,56
"368661",1,93165,56
"368665",1,93166,56
"368669",1,93167,56
"368673",1,93168,56
"368677",1,93169,56
"368681",1,93170,56
"368685",1,93171,56
"368689",1,93172,56
"368693",1,93173,56
"368697",1,93174,56
"368701",1,93175,56
"368705",1,93176,56
"368709",1,93177,56
"368713",1,93178,56
"368717",1,93179,56
"368721",1,93180,56
"368725",1,93181,56
"368729",1,93182,56
"368733",1,93183,56
"368737",1,93184,56
"368741",1,93185,56
"368745",1,93186,56
"368749",1,93187,56
"368753",1,93188,56
"368757",1,93189,56
"368761",1,93190,56
"368765",1,93191,56
"368769",1,93192,56
"368773",1,93193,56
"368777",1,93194,56
"368781",1,93195,56
"368785",1,93196,56
"368789",1,93197,56
"368793",1,93198,56
"368797",1,93199,56
"368801",1,93200,56
"368805",1,93201,56
"368809",1,93202,56
"368813",1,93203,56
"368817",1,93204,56
"368821",1,93205,56
"368825",1,93206,56
"368829",1,93207,56
"368833",1,93208,56
"368837",1,93209,56
"368841",1,93210,56
"368845",1,93211,56
"368849",1,93212,56
"368853",1,93213,56
"368857",1,93214,56
"368861",1,93215,56
"368865",1,93216,56
"368869",1,93217,56
"368873",1,93218,56
"368877",1,93219,56
"368881",1,93220,56
"368885",1,93221,56
"368889",1,93222,56
"368893",1,93223,56
"368897",1,93224,56
"368901",1,93225,56
"368905",1,93226,56
"368909",1,93227,56
"368913",1,93228,56
"368917",1,93229,56
"368921",1,93230,56
"368925",1,93231,56
"368929",1,93232,56
"368933",1,93233,56
"368937",1,93234,56
"368941",1,93235,56
"368945",1,93236,56
"368949",1,93237,56
"368953",1,93238,56
"368957",1,93239,56
"368961",1,93240,56
"368965",1,93241,56
"368969",1,93242,56
"368973",1,93243,56
"368977",1,93244,56
"368981",1,93245,56
"368985",1,93246,56
"368989",1,93247,56
"368993",1,93248,56
"368997",1,93249,56
"369001",1,93250,56
"369005",1,93251,56
"369009",1,93252,56
"369013",1,93253,56
"369017",1,93254,56
"369021",1,93255,56
"369025",1,93256,56
"369029",1,93257,56
"369033",1,93258,56
"369037",1,93259,56
"369041",1,93260,56
"369045",1,93261,56
"369049",1,93262,56
"369053",1,93263,56
"369057",1,93264,56
"369061",1,93265,56
"369065",1,93266,56
"369069",1,93267,56
"369073",1,93268,56
"369077",1,93269,56
"369081",1,93270,56
"369085",1,93271,56
"369089",1,93272,56
"369093",1,93273,56
"369097",1,93274,56
"369101",1,93275,56
"369105",1,93276,56
"369109",1,93277,56
"369113",1,93278,56
"369117",1,93279,56
"369121",1,93280,56
"369125",1,93281,56
"369129",1,93282,56
"369133",1,93283,56
"369137",1,93284,56
"369141",1,93285,56
"369145",1,93286,56
"369149",1,93287,56
"369153",1,93288,56
"369157",1,93289,56
"369161",1,93290,56
"369165",1,93291,56
"369169",1,93292,56
"369173",1,93293,56
"369177",1,93294,56
"369181",1,93295,56
"369185",1,93296,56
"369189",1,93297,56
"369193",1,93298,56
"369197",1,93299,56
"369201",1,93300,56
"369205",1,93301,56
"369209",1,93302,56
"369213",1,93303,56
"369217",1,93304,56
"369221",1,93305,56
"369225",1,93306,56
"369229",1,93307,56
"369233",1,93308,56
"369237",1,93309,56
"369241",1,93310,56
"369245",1,93311,56
"369249",1,93312,56
"369253",1,93313,56
"369257",1,93314,56
"369261",1,93315,56
"369265",1,93316,56
"369269",1,93317,56
"369273",1,93318,56
"369277",1,93319,56
"369281",1,93320,56
"369285",1,93321,56
"369289",1,93322,56
"369293",1,93323,56
"369297",1,93324,56
"369301",1,93325,56
"369305",1,93326,56
"369309",1,93327,56
"369313",1,93328,56
"369317",1,93329,56
"369321",1,93330,56
"369325",1,93331,56
"369329",1,93332,56
"369333",1,93333,56
"369337",1,93334,56
"369341",1,93335,56
"369345",1,93336,56
"369349",1,93337,56
"369353",1,93338,56
"369357",1,93339,56
"369361",1,93340,56
"369365",1,93341,56
"369369",1,93342,56
"369373",1,93343,56
"369377",1,93344,56
"369381",1,93345,56
"369385",1,93346,56
"369389",1,93347,56
"369393",1,93348,56
"369397",1,93349,56
"369401",1,93350,56
"369405",1,93351,56
"369409",1,93352,56
"369413",1,93353,56
"369417",1,93354,56
"369421",1,93355,56
"369425",1,93356,56
"369429",1,93357,56
"369433",1,93358,56
"369437",1,93359,56
"369441",1,93360,56
"369445",1,93361,56
"369449",1,93362,56
"369453",1,93363,56
"369457",1,93364,56
"369461",1,93365,56
"369465",1,93366,56
"369469",1,93367,56
"369473",1,93368,56
"369477",1,93369,56
"369481",1,93370,56
"369485",1,93371,56
"369489",1,93372,56
"369493",1,93373,56
"369497",1,93374,56
"369501",1,93375,56
"369505",1,93376,56
"369509",1,93377,56
"369513",1,93378,56
"369517",1,93379,56
"369521",1,93380,56
"369525",1,93381,56
"369529",1,93382,56
"369533",1,93383,56
"369537",1,93384,56
"369541",1,93385,56
"369545",1,93386,56
"369549",1,93387,56
"369553",1,93388,56
"369557",1,93389,56
"369561",1,93390,56
"369565",1,93391,56
"369569",1,93392,56
"369573",1,93393,56
"369577",1,93394,56
"369581",1,93395,56
"369585",1,93396,56
"369589",1,93397,56
"369593",1,93398,56
"369597",1,93399,56
"369601",1,93400,56
"369605",1,93401,56
"369609",1,93402,56
"369613",1,93403,56
"369617",1,93404,56
"369621",1,93405,56
"369625",1,93406,56
"369629",1,93407,56
"369633",1,93408,56
"369637",1,93409,56
"369641",1,93410,56
"369645",1,93411,56
"369649",1,93412,56
"369653",1,93413,56
"369657",1,93414,56
"369661",1,93415,56
"369665",1,93416,56
"369669",1,93417,56
"369673",1,93418,56
"369677",1,93419,56
"369681",1,93420,56
"369685",1,93421,56
"369689",1,93422,56
"369693",1,93423,56
"369697",1,93424,56
"369701",1,93425,56
"369705",1,93426,56
"369709",1,93427,56
"369713",1,93428,56
"369717",1,93429,56
"369721",1,93430,56
"369725",1,93431,56
"369729",1,93432,56
"369733",1,93433,56
"369737",1,93434,56
"369741",1,93435,56
"369745",1,93436,56
"369749",1,93437,56
"369753",1,93438,56
"369757",1,93439,56
"369761",1,93440,56
"369765",1,93441,56
"369769",1,93442,56
"369773",1,93443,56
"369777",1,93444,56
"369781",1,93445,56
"369785",1,93446,56
"369789",1,93447,56
"369793",1,93448,56
"369797",1,93449,56
"369801",1,93450,56
"369805",1,93451,56
"369809",1,93452,56
"369813",1,93453,56
"369817",1,93454,56
"369821",1,93455,56
"369825",1,93456,56
"369829",1,93457,56
"369833",1,93458,56
"369837",1,93459,56
"369841",1,93460,56
"369845",1,93461,56
"369849",1,93462,56
"369853",1,93463,56
"369857",1,93464,56
"369861",1,93465,56
"369865",1,93466,56
"369869",1,93467,56
"369873",1,93468,56
"369877",1,93469,56
"369881",1,93470,56
"369885",1,93471,56
"369889",1,93472,56
"369893",1,93473,56
"369897",1,93474,56
"369901",1,93475,56
"369905",1,93476,56
"369909",1,93477,56
"369913",1,93478,56
"369917",1,93479,56
"369921",1,93480,56
"369925",1,93481,56
"369929",1,93482,56
"369933",1,93483,56
"369937",1,93484,56
"369941",1,93485,56
"369945",1,93486,56
"369949",1,93487,56
"369953",1,93488,56
"369957",1,93489,56
"369961",1,93490,56
"369965",1,93491,56
"369969",1,93492,56
"369973",1,93493,56
"369977",1,93494,56
"369981",1,93495,56
"369985",1,93496,56
"369989",1,93497,56
"369993",1,93498,56
"369997",1,93499,56
"370001",1,93500,56
"370005",1,93501,56
"370009",1,93502,56
"370013",1,93503,56
"370017",1,93504,56
"370021",1,93505,56
"370025",1,93506,56
"370029",1,93507,56
"370033",1,93508,56
"370037",1,93509,56
"370041",1,93510,56
"370045",1,93511,56
"370049",1,93512,56
"370053",1,93513,56
"370057",1,93514,56
"370061",1,93515,56
"370065",1,93516,56
"370069",1,93517,56
"370073",1,93518,56
"370077",1,93519,56
"370081",1,93520,56
"370085",1,93521,56
"370089",1,93522,56
"370093",1,93523,56
"370097",1,93524,56
"370101",1,93525,56
"370105",1,93526,56
"370109",1,93527,56
"370113",1,93528,56
"370117",1,93529,56
"370121",1,93530,56
"370125",1,93531,56
"370129",1,93532,56
"370133",1,93533,56
"370137",1,93534,56
"370141",1,93535,56
"370145",1,93536,56
"370149",1,93537,56
"370153",1,93538,56
"370157",1,93539,56
"370161",1,93540,56
"370165",1,93541,56
"370169",1,93542,56
"370173",1,93543,56
"370177",1,93544,56
"370181",1,93545,56
"370185",1,93546,56
"370189",1,93547,56
"370193",1,93548,56
"370197",1,93549,56
"370201",1,93550,56
"370205",1,93551,56
"370209",1,93552,56
"370213",1,93553,56
"370217",1,93554,56
"370221",1,93555,56
"370225",1,93556,56
"370229",1,93557,56
"370233",1,93558,56
"370237",1,93559,56
"370241",1,93560,56
"370245",1,93561,56
"370249",1,93562,56
"370253",1,93563,56
"370257",1,93564,56
"370261",1,93565,56
"370265",1,93566,56
"370269",1,93567,56
"370273",1,93568,56
"370277",1,93569,56
"370281",1,93570,56
"370285",1,93571,56
"370289",1,93572,56
"370293",1,93573,56
"370297",1,93574,56
"370301",1,93575,56
"370305",1,93576,56
"370309",1,93577,56
"370313",1,93578,56
"370317",1,93579,56
"370321",1,93580,56
"370325",1,93581,56
"370329",1,93582,56
"370333",1,93583,56
"370337",1,93584,56
"370341",1,93585,56
"370345",1,93586,56
"370349",1,93587,56
"370353",1,93588,56
"370357",1,93589,56
"370361",1,93590,56
"370365",1,93591,56
"370369",1,93592,56
"370373",1,93593,56
"370377",1,93594,56
"370381",1,93595,56
"370385",1,93596,56
"370389",1,93597,56
"370393",1,93598,56
"370397",1,93599,56
"370401",1,93600,56
"370405",1,93601,56
"370409",1,93602,56
"370413",1,93603,56
"370417",1,93604,56
"370421",1,93605,56
"370425",1,93606,56
"370429",1,93607,56
"370433",1,93608,56
"370437",1,93609,56
"370441",1,93610,56
"370445",1,93611,56
"370449",1,93612,56
"370453",1,93613,56
"370457",1,93614,56
"370461",1,93615,56
"370465",1,93616,56
"370469",1,93617,56
"370473",1,93618,56
"370477",1,93619,56
"370481",1,93620,56
"370485",1,93621,56
"370489",1,93622,56
"370493",1,93623,56
"370497",1,93624,56
"370501",1,93625,56
"370505",1,93626,56
"370509",1,93627,56
"370513",1,93628,56
"370517",1,93629,56
"370521",1,93630,56
"370525",1,93631,56
"370529",1,93632,56
"370533",1,93633,56
"370537",1,93634,56
"370541",1,93635,56
"370545",1,93636,56
"370549",1,93637,56
"370553",1,93638,56
"370557",1,93639,56
"370561",1,93640,56
"370565",1,93641,56
"370569",1,93642,56
"370573",1,93643,56
"370577",1,93644,56
"370581",1,93645,56
"370585",1,93646,56
"370589",1,93647,56
"370593",1,93648,56
"370597",1,93649,56
"370601",1,93650,56
"370605",1,93651,56
"370609",1,93652,56
"370613",1,93653,56
"370617",1,93654,56
"370621",1,93655,56
"370625",1,93656,56
"370629",1,93657,56
"370633",1,93658,56
"370637",1,93659,56
"370641",1,93660,56
"370645",1,93661,56
"370649",1,93662,56
"370653",1,93663,56
"370657",1,93664,56
"370661",1,93665,56
"370665",1,93666,56
"370669",1,93667,56
"370673",1,93668,56
"370677",1,93669,56
"370681",1,93670,56
"370685",1,93671,56
"370689",1,93672,56
"370693",1,93673,56
"370697",1,93674,56
"370701",1,93675,56
"370705",1,93676,56
"370709",1,93677,56
"370713",1,93678,56
"370717",1,93679,56
"370721",1,93680,56
"370725",1,93681,56
"370729",1,93682,56
"370733",1,93683,56
"370737",1,93684,56
"370741",1,93685,56
"370745",1,93686,56
"370749",1,93687,56
"370753",1,93688,56
"370757",1,93689,56
"370761",1,93690,56
"370765",1,93691,56
"370769",1,93692,56
"370773",1,93693,56
"370777",1,93694,56
"370781",1,93695,56
"370785",1,93696,56
"370789",1,93697,56
"370793",1,93698,56
"370797",1,93699,56
"370801",1,93700,56
"370805",1,93701,56
"370809",1,93702,56
"370813",1,93703,56
"370817",1,93704,56
"370821",1,93705,56
"370825",1,93706,56
"370829",1,93707,56
"370833",1,93708,56
"370837",1,93709,56
"370841",1,93710,56
"370845",1,93711,56
"370849",1,93712,56
"370853",1,93713,56
"370857",1,93714,56
"370861",1,93715,56
"370865",1,93716,56
"370869",1,93717,56
"370873",1,93718,56
"370877",1,93719,56
"370881",1,93720,56
"370885",1,93721,56
"370889",1,93722,56
"370893",1,93723,56
"370897",1,93724,56
"370901",1,93725,56
"370905",1,93726,56
"370909",1,93727,56
"370913",1,93728,56
"370917",1,93729,56
"370921",1,93730,56
"370925",1,93731,56
"370929",1,93732,56
"370933",1,93733,56
"370937",1,93734,56
"370941",1,93735,56
"370945",1,93736,56
"370949",1,93737,56
"370953",1,93738,56
"370957",1,93739,56
"370961",1,93740,56
"370965",1,93741,56
"370969",1,93742,56
"370973",1,93743,56
"370977",1,93744,56
"370981",1,93745,56
"370985",1,93746,56
"370989",1,93747,56
"370993",1,93748,56
"370997",1,93749,56
"371001",1,93750,56
"371005",1,93751,56
"371009",1,93752,56
"371013",1,93753,56
"371017",1,93754,56
"371021",1,93755,56
"371025",1,93756,56
"371029",1,93757,56
"371033",1,93758,56
"371037",1,93759,56
"371041",1,93760,56
"371045",1,93761,56
"371049",1,93762,56
"371053",1,93763,56
"371057",1,93764,56
"371061",1,93765,56
"371065",1,93766,56
"371069",1,93767,56
"371073",1,93768,56
"371077",1,93769,56
"371081",1,93770,56
"371085",1,93771,56
"371089",1,93772,56
"371093",1,93773,56
"371097",1,93774,56
"371101",1,93775,56
"371105",1,93776,56
"371109",1,93777,56
"371113",1,93778,56
"371117",1,93779,56
"371121",1,93780,56
"371125",1,93781,56
"371129",1,93782,56
"371133",1,93783,56
"371137",1,93784,56
"371141",1,93785,56
"371145",1,93786,56
"371149",1,93787,56
"371153",1,93788,56
"371157",1,93789,56
"371161",1,93790,56
"371165",1,93791,56
"371169",1,93792,56
"371173",1,93793,56
"371177",1,93794,56
"371181",1,93795,56
"371185",1,93796,56
"371189",1,93797,56
"371193",1,93798,56
"371197",1,93799,56
"371201",1,93800,56
"371205",1,93801,56
"371209",1,93802,56
"371213",1,93803,56
"371217",1,93804,56
"371221",1,93805,56
"371225",1,93806,56
"371229",1,93807,56
"371233",1,93808,56
"371237",1,93809,56
"371241",1,93810,56
"371245",1,93811,56
"371249",1,93812,56
"371253",1,93813,56
"371257",1,93814,56
"371261",1,93815,56
"371265",1,93816,56
"371269",1,93817,56
"371273",1,93818,56
"371277",1,93819,56
"371281",1,93820,56
"371285",1,93821,56
"371289",1,93822,56
"371293",1,93823,56
"371297",1,93824,56
"371301",1,93825,56
"371305",1,93826,56
"371309",1,93827,56
"371313",1,93828,56
"371317",1,93829,56
"371321",1,93830,56
"371325",1,93831,56
"371329",1,93832,56
"371333",1,93833,56
"371337",1,93834,56
"371341",1,93835,56
"371345",1,93836,56
"371349",1,93837,56
"371353",1,93838,56
"371357",1,93839,56
"371361",1,93840,56
"371365",1,93841,56
"371369",1,93842,56
"371373",1,93843,56
"371377",1,93844,56
"371381",1,93845,56
"371385",1,93846,56
"371389",1,93847,56
"371393",1,93848,56
"371397",1,93849,56
"371401",1,93850,56
"371405",1,93851,56
"371409",1,93852,56
"371413",1,93853,56
"371417",1,93854,56
"371421",1,93855,56
"371425",1,93856,56
"371429",1,93857,56
"371433",1,93858,56
"371437",1,93859,56
"371441",1,93860,56
"371445",1,93861,56
"371449",1,93862,56
"371453",1,93863,56
"371457",1,93864,56
"371461",1,93865,56
"371465",1,93866,56
"371469",1,93867,56
"371473",1,93868,56
"371477",1,93869,56
"371481",1,93870,56
"371485",1,93871,56
"371489",1,93872,56
"371493",1,93873,56
"371497",1,93874,56
"371501",1,93875,56
"371505",1,93876,56
"371509",1,93877,56
"371513",1,93878,56
"371517",1,93879,56
"371521",1,93880,56
"371525",1,93881,56
"371529",1,93882,56
"371533",1,93883,56
"371537",1,93884,56
"371541",1,93885,56
"371545",1,93886,56
"371549",1,93887,56
"371553",1,93888,56
"371557",1,93889,56
"371561",1,93890,56
"371565",1,93891,56
