"","node","t","k"
"4744",1000,2185,8
"4748",1000,2186,8
"4752",1000,2187,8
"4756",1000,2188,8
"4760",1000,2189,8
"4764",1000,2190,8
"4768",1000,2191,8
"4772",1000,2192,8
"4776",1000,2193,8
"4780",1000,2194,8
"4784",1000,2195,8
"4788",1000,2196,8
"4792",1000,2197,8
"4796",1000,2198,8
"4800",1000,2199,8
"4804",1000,2200,8
"4808",1000,2201,8
"4812",1000,2202,8
"4816",1000,2203,8
"4820",1000,2204,8
"4824",1000,2205,8
"4828",1000,2206,8
"4832",1000,2207,8
"4836",1000,2208,8
"4840",1000,2209,8
"4844",1000,2210,8
"4848",1000,2211,8
"4852",1000,2212,8
"4856",1000,2213,8
"4860",1000,2214,8
"4864",1000,2215,8
"4868",1000,2216,8
"4872",1000,2217,8
"4876",1000,2218,8
"4880",1000,2219,8
"4884",1000,2220,8
"4888",1000,2221,8
"4892",1000,2222,8
"4896",1000,2223,8
"4900",1000,2224,8
"4904",1000,2225,8
"4908",1000,2226,8
"4912",1000,2227,8
"4916",1000,2228,8
"4920",1000,2229,8
"4924",1000,2230,8
"4928",1000,2231,8
"4932",1000,2232,8
"4936",1000,2233,8
"4940",1000,2234,8
"4944",1000,2235,8
"4948",1000,2236,8
"4952",1000,2237,8
"4956",1000,2238,8
"4960",1000,2239,8
"4964",1000,2240,8
"4968",1000,2241,8
"4972",1000,2242,8
"4976",1000,2243,8
"4980",1000,2244,8
"4984",1000,2245,8
"4988",1000,2246,8
"4992",1000,2247,8
"4996",1000,2248,8
"5000",1000,2249,8
"5004",1000,2250,8
"5008",1000,2251,8
"5012",1000,2252,8
"5016",1000,2253,8
"5020",1000,2254,8
"5024",1000,2255,8
"5028",1000,2256,8
"5032",1000,2257,8
"5036",1000,2258,8
"5040",1000,2259,8
"5044",1000,2260,8
"5048",1000,2261,8
"5052",1000,2262,8
"5056",1000,2263,8
"5060",1000,2264,8
"5064",1000,2265,8
"5068",1000,2266,8
"5072",1000,2267,8
"5076",1000,2268,8
"5080",1000,2269,8
"5084",1000,2270,8
"5088",1000,2271,8
"5092",1000,2272,8
"5096",1000,2273,8
"5100",1000,2274,8
"5104",1000,2275,8
"5108",1000,2276,8
"5112",1000,2277,8
"5116",1000,2278,8
"5120",1000,2279,8
"5124",1000,2280,8
"5128",1000,2281,8
"5132",1000,2282,8
"5136",1000,2283,8
"5140",1000,2284,8
"5144",1000,2285,8
"5148",1000,2286,8
"5152",1000,2287,8
"5156",1000,2288,8
"5160",1000,2289,8
"5164",1000,2290,8
"5168",1000,2291,8
"5172",1000,2292,8
"5176",1000,2293,8
"5180",1000,2294,8
"5184",1000,2295,8
"5188",1000,2296,8
"5192",1000,2297,8
"5196",1000,2298,8
"5200",1000,2299,8
"5204",1000,2300,8
"5208",1000,2301,8
"5212",1000,2302,8
"5216",1000,2303,8
"5220",1000,2304,8
"5224",1000,2305,8
"5228",1000,2306,8
"5232",1000,2307,8
"5236",1000,2308,8
"5240",1000,2309,8
"5244",1000,2310,8
"5248",1000,2311,8
"5252",1000,2312,8
"5256",1000,2313,8
"5260",1000,2314,8
"5264",1000,2315,8
"5268",1000,2316,8
"5272",1000,2317,8
"5276",1000,2318,8
"5280",1000,2319,8
"5284",1000,2320,8
"5288",1000,2321,8
"5292",1000,2322,8
"5296",1000,2323,8
"5300",1000,2324,8
"5304",1000,2325,8
"5308",1000,2326,8
"5312",1000,2327,8
"5316",1000,2328,8
"5320",1000,2329,8
"5324",1000,2330,8
"5328",1000,2331,8
"5332",1000,2332,8
"5336",1000,2333,8
"5340",1000,2334,8
"5344",1000,2335,8
"5348",1000,2336,8
"5352",1000,2337,8
"5356",1000,2338,8
"5360",1000,2339,8
"5364",1000,2340,8
"5368",1000,2341,8
"5372",1000,2342,8
"5376",1000,2343,8
"5380",1000,2344,8
"5384",1000,2345,8
"5388",1000,2346,8
"5392",1000,2347,8
"5396",1000,2348,8
"5400",1000,2349,8
"5404",1000,2350,8
"5408",1000,2351,8
"5412",1000,2352,8
"5416",1000,2353,8
"5420",1000,2354,8
"5424",1000,2355,8
"5428",1000,2356,8
"5432",1000,2357,8
"5436",1000,2358,8
"5440",1000,2359,8
"5444",1000,2360,8
"5448",1000,2361,8
"5452",1000,2362,8
"5456",1000,2363,8
"5460",1000,2364,8
"5464",1000,2365,8
"5468",1000,2366,8
"5472",1000,2367,8
"5476",1000,2368,8
"5480",1000,2369,8
"5484",1000,2370,8
"5488",1000,2371,8
"5492",1000,2372,8
"5496",1000,2373,8
"5500",1000,2374,8
"5504",1000,2375,8
"5508",1000,2376,8
"5512",1000,2377,8
"5516",1000,2378,8
"5520",1000,2379,8
"5524",1000,2380,8
"5528",1000,2381,8
"5532",1000,2382,8
"5536",1000,2383,8
"5540",1000,2384,8
"5544",1000,2385,8
"5548",1000,2386,8
"5552",1000,2387,8
"5556",1000,2388,8
"5560",1000,2389,8
"5564",1000,2390,8
"5568",1000,2391,8
"5572",1000,2392,8
"5576",1000,2393,8
"5580",1000,2394,8
"5584",1000,2395,8
"5588",1000,2396,8
"5592",1000,2397,8
"5596",1000,2398,8
"5600",1000,2399,8
"5604",1000,2400,8
"5608",1000,2401,8
"5612",1000,2402,8
"5616",1000,2403,8
"5620",1000,2404,8
"5624",1000,2405,8
"5628",1000,2406,8
"5632",1000,2407,8
"5636",1000,2408,8
"5640",1000,2409,8
"5644",1000,2410,8
"5648",1000,2411,8
"5652",1000,2412,8
"5656",1000,2413,8
"5660",1000,2414,8
"5664",1000,2415,8
"5668",1000,2416,8
"5672",1000,2417,8
"5676",1000,2418,8
"5680",1000,2419,8
"5684",1000,2420,8
"5688",1000,2421,8
"5692",1000,2422,8
"5696",1000,2423,8
"5700",1000,2424,8
"5704",1000,2425,8
"5708",1000,2426,8
"5712",1000,2427,8
"5716",1000,2428,8
"5720",1000,2429,8
"5724",1000,2430,8
"5728",1000,2431,8
"5732",1000,2432,8
"5736",1000,2433,8
"5740",1000,2434,8
"5744",1000,2435,8
"5748",1000,2436,8
"5752",1000,2437,8
"5756",1000,2438,8
"5760",1000,2439,8
"5764",1000,2440,8
"5768",1000,2441,8
"5772",1000,2442,8
"5776",1000,2443,8
"5780",1000,2444,8
"5784",1000,2445,8
"5788",1000,2446,8
"5792",1000,2447,8
"5796",1000,2448,8
"5800",1000,2449,8
"5804",1000,2450,8
"5808",1000,2451,8
"5812",1000,2452,8
"5816",1000,2453,8
"5820",1000,2454,8
"5824",1000,2455,8
"5828",1000,2456,8
"5832",1000,2457,8
"5836",1000,2458,8
"5840",1000,2459,8
"5844",1000,2460,8
"5848",1000,2461,8
"5852",1000,2462,8
"5856",1000,2463,8
"5860",1000,2464,8
"5864",1000,2465,8
"5868",1000,2466,8
"5872",1000,2467,8
"5876",1000,2468,8
"5880",1000,2469,8
"5884",1000,2470,8
"5888",1000,2471,8
"5892",1000,2472,8
"5896",1000,2473,8
"5900",1000,2474,8
"5904",1000,2475,8
"5908",1000,2476,8
"5912",1000,2477,8
"5916",1000,2478,8
"5920",1000,2479,8
"5924",1000,2480,8
"5928",1000,2481,8
"5932",1000,2482,8
"5936",1000,2483,8
"5940",1000,2484,8
"5944",1000,2485,8
"5948",1000,2486,8
"5952",1000,2487,8
"5956",1000,2488,8
"5960",1000,2489,8
"5964",1000,2490,8
"5968",1000,2491,8
"5972",1000,2492,8
"5976",1000,2493,8
"5980",1000,2494,8
"5984",1000,2495,8
"5988",1000,2496,8
"5992",1000,2497,8
"5996",1000,2498,8
"6000",1000,2499,8
"6004",1000,2500,8
"6008",1000,2501,8
"6012",1000,2502,8
"6016",1000,2503,8
"6020",1000,2504,8
"6024",1000,2505,8
"6028",1000,2506,8
"6032",1000,2507,8
"6036",1000,2508,8
"6040",1000,2509,8
"6044",1000,2510,8
"6048",1000,2511,8
"6052",1000,2512,8
"6056",1000,2513,8
"6060",1000,2514,8
"6064",1000,2515,8
"6068",1000,2516,8
"6072",1000,2517,8
"6076",1000,2518,8
"6080",1000,2519,8
"6084",1000,2520,8
"6088",1000,2521,8
"6092",1000,2522,8
"6096",1000,2523,8
"6100",1000,2524,8
"6104",1000,2525,8
"6108",1000,2526,8
"6112",1000,2527,8
"6116",1000,2528,8
"6120",1000,2529,8
"6124",1000,2530,8
"6128",1000,2531,8
"6132",1000,2532,8
"6136",1000,2533,8
"6140",1000,2534,8
"6144",1000,2535,8
"6148",1000,2536,8
"6152",1000,2537,8
"6156",1000,2538,8
"6160",1000,2539,8
"6164",1000,2540,8
"6168",1000,2541,8
"6172",1000,2542,8
"6176",1000,2543,8
"6180",1000,2544,8
"6184",1000,2545,8
"6188",1000,2546,8
"6192",1000,2547,8
"6196",1000,2548,8
"6200",1000,2549,8
"6204",1000,2550,8
"6208",1000,2551,8
"6212",1000,2552,8
"6216",1000,2553,8
"6220",1000,2554,8
"6224",1000,2555,8
"6228",1000,2556,8
"6232",1000,2557,8
"6236",1000,2558,8
"6240",1000,2559,8
"6244",1000,2560,8
"6248",1000,2561,8
"6252",1000,2562,8
"6256",1000,2563,8
"6260",1000,2564,8
"6264",1000,2565,8
"6268",1000,2566,8
"6272",1000,2567,8
"6276",1000,2568,8
"6280",1000,2569,8
"6284",1000,2570,8
"6288",1000,2571,8
"6292",1000,2572,8
"6296",1000,2573,8
"6300",1000,2574,8
"6304",1000,2575,8
"6308",1000,2576,8
"6312",1000,2577,8
"6316",1000,2578,8
"6320",1000,2579,8
"6324",1000,2580,8
"6328",1000,2581,8
"6332",1000,2582,8
"6336",1000,2583,8
"6340",1000,2584,8
"6344",1000,2585,8
"6348",1000,2586,8
"6352",1000,2587,8
"6356",1000,2588,8
"6360",1000,2589,8
"6364",1000,2590,8
"6368",1000,2591,8
"6372",1000,2592,8
"6376",1000,2593,8
"6380",1000,2594,8
"6384",1000,2595,8
"6388",1000,2596,8
"6392",1000,2597,8
"6396",1000,2598,8
"6400",1000,2599,8
"6404",1000,2600,8
"6408",1000,2601,8
"6412",1000,2602,8
"6416",1000,2603,8
"6420",1000,2604,8
"6424",1000,2605,8
"6428",1000,2606,8
"6432",1000,2607,8
"6436",1000,2608,8
"6440",1000,2609,8
"6444",1000,2610,8
"6448",1000,2611,8
"6452",1000,2612,8
"6456",1000,2613,8
"6460",1000,2614,8
"6464",1000,2615,8
"6468",1000,2616,8
"6472",1000,2617,8
"6476",1000,2618,8
"6480",1000,2619,8
"6484",1000,2620,8
"6488",1000,2621,8
"6492",1000,2622,8
"6496",1000,2623,8
"6500",1000,2624,8
"6504",1000,2625,8
"6508",1000,2626,8
"6512",1000,2627,8
"6516",1000,2628,8
"6520",1000,2629,8
"6524",1000,2630,8
"6528",1000,2631,8
"6532",1000,2632,8
"6536",1000,2633,8
"6540",1000,2634,8
"6544",1000,2635,8
"6548",1000,2636,8
"6552",1000,2637,8
"6556",1000,2638,8
"6560",1000,2639,8
"6564",1000,2640,8
"6568",1000,2641,8
"6572",1000,2642,8
"6576",1000,2643,8
"6580",1000,2644,8
"6584",1000,2645,8
"6588",1000,2646,8
"6592",1000,2647,8
"6596",1000,2648,8
"6600",1000,2649,8
"6604",1000,2650,8
"6608",1000,2651,8
"6612",1000,2652,8
"6616",1000,2653,8
"6620",1000,2654,8
"6624",1000,2655,8
"6628",1000,2656,8
"6632",1000,2657,8
"6636",1000,2658,8
"6640",1000,2659,8
"6644",1000,2660,8
"6648",1000,2661,8
"6652",1000,2662,8
"6656",1000,2663,8
"6660",1000,2664,8
"6664",1000,2665,8
"6668",1000,2666,8
"6672",1000,2667,8
"6676",1000,2668,8
"6680",1000,2669,8
"6684",1000,2670,8
"6688",1000,2671,8
"6692",1000,2672,8
"6696",1000,2673,8
"6700",1000,2674,8
"6704",1000,2675,8
"6708",1000,2676,8
"6712",1000,2677,8
"6716",1000,2678,8
"6720",1000,2679,8
"6724",1000,2680,8
"6728",1000,2681,8
"6732",1000,2682,8
"6736",1000,2683,8
"6740",1000,2684,8
"6744",1000,2685,8
"6748",1000,2686,8
"6752",1000,2687,8
"6756",1000,2688,8
"6760",1000,2689,8
"6764",1000,2690,8
"6768",1000,2691,8
"6772",1000,2692,8
"6776",1000,2693,8
"6780",1000,2694,8
"6784",1000,2695,8
"6788",1000,2696,8
"6792",1000,2697,8
"6796",1000,2698,8
"6800",1000,2699,8
"6804",1000,2700,8
"6808",1000,2701,8
"6812",1000,2702,8
"6816",1000,2703,8
"6820",1000,2704,8
"6824",1000,2705,8
"6828",1000,2706,8
"6832",1000,2707,8
"6836",1000,2708,8
"6840",1000,2709,8
"6844",1000,2710,8
"6848",1000,2711,8
"6852",1000,2712,8
"6856",1000,2713,8
"6860",1000,2714,8
"6864",1000,2715,8
"6868",1000,2716,8
"6872",1000,2717,8
"6876",1000,2718,8
"6880",1000,2719,8
"6884",1000,2720,8
"6888",1000,2721,8
"6892",1000,2722,8
"6896",1000,2723,8
"6900",1000,2724,8
"6904",1000,2725,8
"6908",1000,2726,8
"6912",1000,2727,8
"6916",1000,2728,8
"6920",1000,2729,8
"6924",1000,2730,8
"6928",1000,2731,8
"6932",1000,2732,8
"6936",1000,2733,8
"6940",1000,2734,8
"6944",1000,2735,8
"6948",1000,2736,8
"6952",1000,2737,8
"6956",1000,2738,8
"6960",1000,2739,8
"6964",1000,2740,8
"6968",1000,2741,8
"6972",1000,2742,8
"6976",1000,2743,8
"6980",1000,2744,8
"6984",1000,2745,8
"6988",1000,2746,8
"6992",1000,2747,8
"6996",1000,2748,8
"7000",1000,2749,8
"7004",1000,2750,8
"7008",1000,2751,8
"7012",1000,2752,8
"7016",1000,2753,8
"7020",1000,2754,8
"7024",1000,2755,8
"7028",1000,2756,8
"7032",1000,2757,8
"7036",1000,2758,8
"7040",1000,2759,8
"7044",1000,2760,8
"7048",1000,2761,8
"7052",1000,2762,8
"7056",1000,2763,8
"7060",1000,2764,8
"7064",1000,2765,8
"7068",1000,2766,8
"7072",1000,2767,8
"7076",1000,2768,8
"7080",1000,2769,8
"7084",1000,2770,8
"7088",1000,2771,8
"7092",1000,2772,8
"7096",1000,2773,8
"7100",1000,2774,8
"7104",1000,2775,8
"7108",1000,2776,8
"7112",1000,2777,8
"7116",1000,2778,8
"7120",1000,2779,8
"7124",1000,2780,8
"7128",1000,2781,8
"7132",1000,2782,8
"7136",1000,2783,8
"7140",1000,2784,8
"7144",1000,2785,8
"7148",1000,2786,8
"7152",1000,2787,8
"7156",1000,2788,8
"7160",1000,2789,8
"7164",1000,2790,8
"7168",1000,2791,8
"7172",1000,2792,8
"7176",1000,2793,8
"7180",1000,2794,8
"7184",1000,2795,8
"7188",1000,2796,8
"7192",1000,2797,8
"7196",1000,2798,8
"7200",1000,2799,8
"7204",1000,2800,8
"7208",1000,2801,8
"7212",1000,2802,8
"7216",1000,2803,8
"7220",1000,2804,8
"7224",1000,2805,8
"7228",1000,2806,8
"7232",1000,2807,8
"7236",1000,2808,8
"7240",1000,2809,8
"7244",1000,2810,8
"7248",1000,2811,8
"7252",1000,2812,8
"7256",1000,2813,8
"7260",1000,2814,8
"7264",1000,2815,8
"7268",1000,2816,8
"7272",1000,2817,8
"7276",1000,2818,8
"7280",1000,2819,8
"7284",1000,2820,8
"7288",1000,2821,8
"7292",1000,2822,8
"7296",1000,2823,8
"7300",1000,2824,8
"7304",1000,2825,8
"7308",1000,2826,8
"7312",1000,2827,8
"7316",1000,2828,8
"7320",1000,2829,8
"7324",1000,2830,8
"7328",1000,2831,8
"7332",1000,2832,8
"7336",1000,2833,8
"7340",1000,2834,8
"7344",1000,2835,8
"7348",1000,2836,8
"7352",1000,2837,8
"7356",1000,2838,8
"7360",1000,2839,8
"7364",1000,2840,8
"7368",1000,2841,8
"7372",1000,2842,8
"7376",1000,2843,8
"7380",1000,2844,8
"7384",1000,2845,8
"7388",1000,2846,8
"7392",1000,2847,8
"7396",1000,2848,8
"7400",1000,2849,8
"7404",1000,2850,8
"7408",1000,2851,8
"7412",1000,2852,8
"7416",1000,2853,8
"7420",1000,2854,8
"7424",1000,2855,8
"7428",1000,2856,8
"7432",1000,2857,8
"7436",1000,2858,8
"7440",1000,2859,8
"7444",1000,2860,8
"7448",1000,2861,8
"7452",1000,2862,8
"7456",1000,2863,8
"7460",1000,2864,8
"7464",1000,2865,8
"7468",1000,2866,8
"7472",1000,2867,8
"7476",1000,2868,8
"7480",1000,2869,8
"7484",1000,2870,8
"7488",1000,2871,8
"7492",1000,2872,8
"7496",1000,2873,8
"7500",1000,2874,8
"7504",1000,2875,8
"7508",1000,2876,8
"7512",1000,2877,8
"7516",1000,2878,8
"7520",1000,2879,8
"7524",1000,2880,8
"7528",1000,2881,8
"7532",1000,2882,8
"7536",1000,2883,8
"7540",1000,2884,8
"7544",1000,2885,8
"7548",1000,2886,8
"7552",1000,2887,8
"7556",1000,2888,8
"7560",1000,2889,8
"7564",1000,2890,8
"7568",1000,2891,8
"7572",1000,2892,8
"7576",1000,2893,8
"7580",1000,2894,8
"7584",1000,2895,8
"7588",1000,2896,8
"7592",1000,2897,8
"7596",1000,2898,8
"7600",1000,2899,8
"7604",1000,2900,8
"7608",1000,2901,8
"7612",1000,2902,8
"7616",1000,2903,8
"7620",1000,2904,8
"7624",1000,2905,8
"7628",1000,2906,8
"7632",1000,2907,8
"7636",1000,2908,8
"7640",1000,2909,8
"7644",1000,2910,8
"7648",1000,2911,8
"7652",1000,2912,8
"7656",1000,2913,8
"7660",1000,2914,8
"7664",1000,2915,8
"7668",1000,2916,8
"7672",1000,2917,8
"7676",1000,2918,8
"7680",1000,2919,8
"7684",1000,2920,8
"7688",1000,2921,8
"7692",1000,2922,8
"7696",1000,2923,8
"7700",1000,2924,8
"7704",1000,2925,8
"7708",1000,2926,8
"7712",1000,2927,8
"7716",1000,2928,8
"7720",1000,2929,8
"7724",1000,2930,8
"7728",1000,2931,8
"7732",1000,2932,8
"7736",1000,2933,8
"7740",1000,2934,8
"7744",1000,2935,8
"7748",1000,2936,8
"7752",1000,2937,8
"7756",1000,2938,8
"7760",1000,2939,8
"7764",1000,2940,8
"7768",1000,2941,8
"7772",1000,2942,8
"7776",1000,2943,8
"7780",1000,2944,8
"7784",1000,2945,8
"7788",1000,2946,8
"7792",1000,2947,8
"7796",1000,2948,8
"7800",1000,2949,8
"7804",1000,2950,8
"7808",1000,2951,8
"7812",1000,2952,8
"7816",1000,2953,8
"7820",1000,2954,8
"7824",1000,2955,8
"7828",1000,2956,8
"7832",1000,2957,8
"7836",1000,2958,8
"7840",1000,2959,8
"7844",1000,2960,8
"7848",1000,2961,8
"7852",1000,2962,8
"7856",1000,2963,8
"7860",1000,2964,8
"7864",1000,2965,8
"7868",1000,2966,8
"7872",1000,2967,8
"7876",1000,2968,8
"7880",1000,2969,8
"7884",1000,2970,8
"7888",1000,2971,8
"7892",1000,2972,8
"7896",1000,2973,8
"7900",1000,2974,8
"7904",1000,2975,8
"7908",1000,2976,8
"7912",1000,2977,8
"7916",1000,2978,8
"7920",1000,2979,8
"7924",1000,2980,8
"7928",1000,2981,8
"7932",1000,2982,8
"7936",1000,2983,8
"7940",1000,2984,8
"7944",1000,2985,8
"7948",1000,2986,8
"7952",1000,2987,8
"7956",1000,2988,8
"7960",1000,2989,8
"7964",1000,2990,8
"7968",1000,2991,8
"7972",1000,2992,8
"7976",1000,2993,8
"7980",1000,2994,8
"7984",1000,2995,8
"7988",1000,2996,8
"7992",1000,2997,8
"7996",1000,2998,8
"8000",1000,2999,8
"8004",1000,3000,8
"8008",1000,3001,8
"8012",1000,3002,8
"8016",1000,3003,8
"8020",1000,3004,8
"8024",1000,3005,8
"8028",1000,3006,8
"8032",1000,3007,8
"8036",1000,3008,8
"8040",1000,3009,8
"8044",1000,3010,8
"8048",1000,3011,8
"8052",1000,3012,8
"8056",1000,3013,8
"8060",1000,3014,8
"8064",1000,3015,8
"8068",1000,3016,8
"8072",1000,3017,8
"8076",1000,3018,8
"8080",1000,3019,8
"8084",1000,3020,8
"8088",1000,3021,8
"8092",1000,3022,8
"8096",1000,3023,8
"8100",1000,3024,8
"8104",1000,3025,8
"8108",1000,3026,8
"8112",1000,3027,8
"8116",1000,3028,8
"8120",1000,3029,8
"8124",1000,3030,8
"8128",1000,3031,8
"8132",1000,3032,8
"8136",1000,3033,8
"8140",1000,3034,8
"8144",1000,3035,8
"8148",1000,3036,8
"8152",1000,3037,8
"8156",1000,3038,8
"8160",1000,3039,9
"8164",1000,3040,9
"8168",1000,3041,9
"8172",1000,3042,9
"8176",1000,3043,9
"8180",1000,3044,9
"8184",1000,3045,9
"8188",1000,3046,9
"8192",1000,3047,9
"8196",1000,3048,9
"8200",1000,3049,9
"8204",1000,3050,9
"8208",1000,3051,9
"8212",1000,3052,9
"8216",1000,3053,9
"8220",1000,3054,9
"8224",1000,3055,9
"8228",1000,3056,9
"8232",1000,3057,9
"8236",1000,3058,9
"8240",1000,3059,9
"8244",1000,3060,9
"8248",1000,3061,9
"8252",1000,3062,9
"8256",1000,3063,9
"8260",1000,3064,9
"8264",1000,3065,9
"8268",1000,3066,9
"8272",1000,3067,9
"8276",1000,3068,9
"8280",1000,3069,9
"8284",1000,3070,9
"8288",1000,3071,9
"8292",1000,3072,9
"8296",1000,3073,9
"8300",1000,3074,9
"8304",1000,3075,9
"8308",1000,3076,9
"8312",1000,3077,9
"8316",1000,3078,9
"8320",1000,3079,9
"8324",1000,3080,9
"8328",1000,3081,9
"8332",1000,3082,9
"8336",1000,3083,9
"8340",1000,3084,9
"8344",1000,3085,9
"8348",1000,3086,9
"8352",1000,3087,9
"8356",1000,3088,9
"8360",1000,3089,9
"8364",1000,3090,9
"8368",1000,3091,9
"8372",1000,3092,9
"8376",1000,3093,9
"8380",1000,3094,9
"8384",1000,3095,9
"8388",1000,3096,9
"8392",1000,3097,9
"8396",1000,3098,9
"8400",1000,3099,9
"8404",1000,3100,9
"8408",1000,3101,9
"8412",1000,3102,9
"8416",1000,3103,9
"8420",1000,3104,9
"8424",1000,3105,9
"8428",1000,3106,9
"8432",1000,3107,9
"8436",1000,3108,9
"8440",1000,3109,10
"8444",1000,3110,10
"8448",1000,3111,10
"8452",1000,3112,10
"8456",1000,3113,10
"8460",1000,3114,10
"8464",1000,3115,10
"8468",1000,3116,10
"8472",1000,3117,10
"8476",1000,3118,10
"8480",1000,3119,10
"8484",1000,3120,10
"8488",1000,3121,10
"8492",1000,3122,10
"8496",1000,3123,10
"8500",1000,3124,10
"8504",1000,3125,10
"8508",1000,3126,10
"8512",1000,3127,10
"8516",1000,3128,10
"8520",1000,3129,10
"8524",1000,3130,10
"8528",1000,3131,10
"8532",1000,3132,10
"8536",1000,3133,10
"8540",1000,3134,10
"8544",1000,3135,10
"8548",1000,3136,10
"8552",1000,3137,10
"8556",1000,3138,10
"8560",1000,3139,10
"8564",1000,3140,10
"8568",1000,3141,10
"8572",1000,3142,10
"8576",1000,3143,10
"8580",1000,3144,10
"8584",1000,3145,10
"8588",1000,3146,10
"8592",1000,3147,10
"8596",1000,3148,10
"8600",1000,3149,10
"8604",1000,3150,10
"8608",1000,3151,10
"8612",1000,3152,10
"8616",1000,3153,10
"8620",1000,3154,10
"8624",1000,3155,10
"8628",1000,3156,10
"8632",1000,3157,10
"8636",1000,3158,10
"8640",1000,3159,10
"8644",1000,3160,10
"8648",1000,3161,10
"8652",1000,3162,10
"8656",1000,3163,10
"8660",1000,3164,10
"8664",1000,3165,10
"8668",1000,3166,10
"8672",1000,3167,10
"8676",1000,3168,10
"8680",1000,3169,10
"8684",1000,3170,10
"8688",1000,3171,10
"8692",1000,3172,10
"8696",1000,3173,10
"8700",1000,3174,10
"8704",1000,3175,10
"8708",1000,3176,10
"8712",1000,3177,10
"8716",1000,3178,10
"8720",1000,3179,10
"8724",1000,3180,10
"8728",1000,3181,10
"8732",1000,3182,10
"8736",1000,3183,10
"8740",1000,3184,10
"8744",1000,3185,10
"8748",1000,3186,10
"8752",1000,3187,10
"8756",1000,3188,10
"8760",1000,3189,10
"8764",1000,3190,10
"8768",1000,3191,10
"8772",1000,3192,10
"8776",1000,3193,10
"8780",1000,3194,10
"8784",1000,3195,10
"8788",1000,3196,10
"8792",1000,3197,10
"8796",1000,3198,10
"8800",1000,3199,10
"8804",1000,3200,10
"8808",1000,3201,10
"8812",1000,3202,10
"8816",1000,3203,10
"8820",1000,3204,10
"8824",1000,3205,10
"8828",1000,3206,10
"8832",1000,3207,10
"8836",1000,3208,10
"8840",1000,3209,10
"8844",1000,3210,10
"8848",1000,3211,10
"8852",1000,3212,10
"8856",1000,3213,10
"8860",1000,3214,10
"8864",1000,3215,10
"8868",1000,3216,10
"8872",1000,3217,10
"8876",1000,3218,10
"8880",1000,3219,10
"8884",1000,3220,10
"8888",1000,3221,10
"8892",1000,3222,10
"8896",1000,3223,10
"8900",1000,3224,10
"8904",1000,3225,10
"8908",1000,3226,10
"8912",1000,3227,10
"8916",1000,3228,10
"8920",1000,3229,10
"8924",1000,3230,10
"8928",1000,3231,10
"8932",1000,3232,10
"8936",1000,3233,10
"8940",1000,3234,10
"8944",1000,3235,10
"8948",1000,3236,10
"8952",1000,3237,10
"8956",1000,3238,10
"8960",1000,3239,10
"8964",1000,3240,10
"8968",1000,3241,10
"8972",1000,3242,10
"8976",1000,3243,10
"8980",1000,3244,10
"8984",1000,3245,10
"8988",1000,3246,10
"8992",1000,3247,10
"8996",1000,3248,10
"9000",1000,3249,10
"9004",1000,3250,10
"9008",1000,3251,10
"9012",1000,3252,10
"9016",1000,3253,10
"9020",1000,3254,10
"9024",1000,3255,10
"9028",1000,3256,10
"9032",1000,3257,10
"9036",1000,3258,10
"9040",1000,3259,10
"9044",1000,3260,10
"9048",1000,3261,10
"9052",1000,3262,10
"9056",1000,3263,10
"9060",1000,3264,10
"9064",1000,3265,10
"9068",1000,3266,10
"9072",1000,3267,10
"9076",1000,3268,10
"9080",1000,3269,10
"9084",1000,3270,10
"9088",1000,3271,10
"9092",1000,3272,10
"9096",1000,3273,10
"9100",1000,3274,10
"9104",1000,3275,10
"9108",1000,3276,10
"9112",1000,3277,10
"9116",1000,3278,10
"9120",1000,3279,10
"9124",1000,3280,10
"9128",1000,3281,10
"9132",1000,3282,10
"9136",1000,3283,10
"9140",1000,3284,10
"9144",1000,3285,10
"9148",1000,3286,10
"9152",1000,3287,10
"9156",1000,3288,10
"9160",1000,3289,10
"9164",1000,3290,10
"9168",1000,3291,10
"9172",1000,3292,10
"9176",1000,3293,10
"9180",1000,3294,10
"9184",1000,3295,10
"9188",1000,3296,10
"9192",1000,3297,10
"9196",1000,3298,10
"9200",1000,3299,10
"9204",1000,3300,10
"9208",1000,3301,10
"9212",1000,3302,10
"9216",1000,3303,10
"9220",1000,3304,10
"9224",1000,3305,10
"9228",1000,3306,10
"9232",1000,3307,10
"9236",1000,3308,10
"9240",1000,3309,10
"9244",1000,3310,10
"9248",1000,3311,10
"9252",1000,3312,10
"9256",1000,3313,10
"9260",1000,3314,10
"9264",1000,3315,10
"9268",1000,3316,10
"9272",1000,3317,10
"9276",1000,3318,10
"9280",1000,3319,10
"9284",1000,3320,10
"9288",1000,3321,10
"9292",1000,3322,10
"9296",1000,3323,10
"9300",1000,3324,10
"9304",1000,3325,10
"9308",1000,3326,10
"9312",1000,3327,10
"9316",1000,3328,10
"9320",1000,3329,10
"9324",1000,3330,10
"9328",1000,3331,10
"9332",1000,3332,10
"9336",1000,3333,10
"9340",1000,3334,10
"9344",1000,3335,10
"9348",1000,3336,10
"9352",1000,3337,10
"9356",1000,3338,10
"9360",1000,3339,10
"9364",1000,3340,10
"9368",1000,3341,10
"9372",1000,3342,10
"9376",1000,3343,10
"9380",1000,3344,10
"9384",1000,3345,10
"9388",1000,3346,10
"9392",1000,3347,10
"9396",1000,3348,10
"9400",1000,3349,10
